,date,weighted_avg_sars_cov2,gene_copies_per_day,weighted_average_r,log_weighted_avg,log_gc_per_day,region
138,2021-01-20,9657.826942673202,39928161866668.984,1.1214042308226457,3.9848794190685264,13.60127931746863,west midlands
139,2021-01-21,8991.609953412357,36277735164042.36,1.0856835783268437,3.9538374593955,13.55964016602693,west midlands
140,2021-01-22,8325.392964151513,32627308461415.734,1.049962925831042,3.9204047416540138,13.513581248824106,west midlands
141,2021-01-23,26316.991730026566,107905716498217.42,1.0356785356227904,4.420236243995199,14.033044452818864,west midlands
142,2021-01-24,44308.59049590162,183184124535019.1,1.021394145414539,4.646487934875023,14.262887833275128,west midlands
143,2021-01-25,60909.578333329526,238705321069351.5,1.0071097552062875,4.784685592964858,14.37786210013495,west midlands
144,2021-01-26,83521.14740263492,327320314018939.3,0.992825364998036,4.921796451980145,14.514972959150239,west midlands
145,2021-01-27,106132.71647194031,415935306968527.1,0.9785409747897845,5.025849280159936,14.619025787330028,west midlands
146,2021-01-28,55367.2792513917,208023939534511.22,0.964256584581533,4.743253182801461,14.318113316739103,west midlands
147,2021-01-29,4601.842030843097,112572100495.29617,0.9499721943732815,3.6629317063989744,11.051430769713496,west midlands
148,2021-01-30,9723.808650796742,30744582784349.254,0.9285484353228308,3.9878364040256025,13.487768603879795,west midlands
149,2021-01-31,14845.775270750388,61376593468203.21,0.9071246762723801,4.1716028820949,13.788002780495006,west midlands
150,2021-02-01,26727.51032178058,104745412910762.6,0.8857009172219295,4.426958505936843,14.020135013106934,west midlands
151,2021-02-02,46410.20722732339,181882122980177.06,0.8642771581714789,4.66661350760201,14.259790014772102,west midlands
152,2021-02-03,66092.9041328662,259018833049591.5,0.8428533991210282,4.8201548352592685,14.41333134242936,west midlands
153,2021-02-04,36808.57438249652,144253216103304.53,0.8214296400705775,4.565948997294407,14.159125504464498,west midlands
154,2021-02-05,7524.244632126842,29487599157017.555,0.8000058810201268,3.876462907114341,13.469639414284433,west midlands
155,2021-02-06,7044.813416237774,27608702841348.152,0.8000058810201268,3.8478694951925125,13.441046002362604,west midlands
156,2021-02-07,6565.382200348705,25729806525678.75,0.8000058810201268,3.8172600133913615,13.410436520561454,west midlands
157,2021-02-08,16062.563622093416,69174626749615.97,0.8000058810201268,4.205814860872685,13.839946824466123,west midlands
158,2021-02-09,18549.321990930446,75807630882500.1,0.8000058810201268,4.268328040043844,13.879712924409866,west midlands
159,2021-02-10,21036.080359767475,82440635015384.23,0.8000058810201268,4.322964821189571,13.916141328359664,west midlands
